id,name,name_en,name_cn,x_pos,y_pos,address,parking_count
ST0002,티머니 임시대여소,시즌2 임시대여소,시즌2 임시대여소,37.554250,126.974017,서울특별시 중구 남대문로5가 581 서울시티타워 ,1
ST0003,탄방동 한사랑병원,탄방동 한사랑병원,탄방동 한사랑병원,36.348446,127.390052,탄방동 730,1
ST0004,한가람아파트(2동),한가람아파트(2동),한가람아파트(2동),36.348201,127.390409,탄방동 1446,0
ST0005,목련아파트(103동),목련아파트(103동),목련아파트(103동),36.350037,127.390402,둔산동 1510,1
ST0006,크로바아파트(103동),크로바아파트(103동),크로바아파트(103동),36.352480,127.390385,둔산동 1506,0
ST0007,한마루아파트(107동),한마루아파트(107동),한마루아파트(107동),36.354587,127.390468,둔산동 1388,1
ST0008,농협 둔산중앙지점,농협 둔산중앙지점,농협 둔산중앙지점,36.358919,127.390044,둔산동 926,3
ST0010,둔산동 샤크존,둔산동 샤크존,둔산동 샤크존,36.348853,127.386433,둔산동 1546-1,0
ST0011,공무원연금공단 대전지부,공무원연금공단 대전지부,공무원연금공단 대전지부,36.347026,127.386925,탄방동 700,1
ST0012,시청역 8번출구,시청역 8번출구,시청역 8번출구,36.350583,127.386942,대전광역시 서구 둔산동 1416,0
ST0013,세이브존,세이브존,세이브존,36.351954,127.395413,둔산동 1809,0
ST0014,가람아파트 상가,가람아파트 상가,가람아파트 상가,36.355878,127.398305,둔산동 1805,1
ST0015,수정타운아파트(1동),수정타운아파트(1동),수정타운아파트(1동),36.358282,127.395424,대전광역시 서구 둔산동 1524-1,1
ST0016,문정어린이공원,문정어린이공원,문정어린이공원,36.349982,127.399127,둔산동 24,0
ST0017,한아름아파트(108동),한아름아파트(108동),한아름아파트(108동),36.363321,127.374482,월평3동 1509,0
ST0018,다모아아파트 육교밑(111동),다모아아파트 육교밑(111동),다모아아파트 육교밑(111동),36.363085,127.366753,월평동 311,0
ST0019,은평공원 테니스장 입구,은평공원 테니스장 입구,은평공원 테니스장 입구,36.358670,127.363647,월평동 312,2
ST0020,만년동 기업은행,만년동 기업은행,만년동 기업은행,36.368581,127.379974,만년동 296,0
ST0021,선사유적지 건너편(정부청사),선사유적지 건너편(정부청사),선사유적지 건너편(정부청사),36.361063,127.379685,둔산동 1516,1
ST0022,유성한가족 요양병원 소공원,유성한가족 요양병원 소공원,유성한가족 요양병원 소공원,36.355079,127.350214,봉명동 695,0
ST0023,한밭대학교 남문,한밭대학교 남문,한밭대학교 남문,36.347541,127.301356,덕명동 601-1,0
ST0024,덕명동 화산어린이공원,덕명동 화산어린이공원,덕명동 화산어린이공원,36.349122,127.298730,덕명동 598,1
ST0025,큰마을네거리,큰마을네거리,큰마을네거리,36.348711,127.377134,둔산동 1535,0
ST0026,미호동 넷제로 공판장,미호동 넷제로 공판장,미호동 넷제로 공판장,36.466409,127.468306,미호동 262-4,0
ST0027,과선교 버스정류장(128),과선교 버스정류장(128),과선교 버스정류장(128),36.442713,127.429579,신탄진동 295-191,0
ST0029,오정동 한일방전,오정동 한일방전,오정동 한일방전,36.352175,127.413985,오정동 382-6,0
ST0030,동구 보건지소,동구 보건지소,동구 보건지소,36.342527,127.420480,삼성동 353-14,0
ST0031,도룡동 우성아파트,도룡동 우성아파트,도룡동 우성아파트,36.388274,127.381560,도룡동 383-3,0
ST0032,관저더샵(109동),관저더샵(109동),관저더샵(109동),36.293563,127.328340,관저동 1985,0
ST0033,사정동 송원칼국수,사정동 송원칼국수,사정동 송원칼국수,36.295814,127.389263,사정동 425-5,3
ST0034,안영동 농협하나로마트,안영동 농협하나로마트,안영동 농협하나로마트,36.288285,127.379374,안영동 703,1
ST0035,문화동 다이소,문화동 다이소,문화동 다이소,36.315527,127.408232,문화동 284-31,0
ST0036,문화동 홈플러스,문화동 홈플러스,문화동 홈플러스,36.320762,127.407117,문화동 1-17,1
ST0037,서대전 KT,서대전 KT,서대전 KT,36.321226,127.413759,대전광역시 중구 문화동 1-30,1
ST0038,서대전공원 야외공연장 뒤편,서대전공원 야외공연장 뒤편,서대전공원 야외공연장 뒤편,36.320465,127.410680,문화동 1-39,0
ST0039,문화초네거리(219),문화초네거리(219),문화초네거리(219),36.313097,127.399471,유천동 168-8,0
ST0040,머티네거리(220),머티네거리(220),머티네거리(220),36.309219,127.388027,산성동 160-9,1
ST0041,대사동 대전중앙교회(218),대사동 대전중앙교회(218),대사동 대전중앙교회(218),36.318201,127.416864,대사동 248-229,0
ST0042,오류동 하나은행,오류동 하나은행,오류동 하나은행,36.326435,127.407365,오류동 176-1,1
ST0043,중구청(중구청역 1번출구),중구청(중구청역 1번출구),중구청(중구청역 1번출구),36.325520,127.420748,대흥동 499-1,0
ST0045,대사동 민제한의원(192),대사동 민제한의원(192),대사동 민제한의원(192),36.317763,127.425594,대사동 117-2,0
ST0046,보문산 공영주차장,보문산 공영주차장,보문산 공영주차장,36.311962,127.420543,대사동 197-214,0
ST0047,청란여고 방면 부사오거리 정류장(172),청란여고 방면 부사오거리 정류장(172),청란여고 방면 부사오거리 정류장(172),36.313372,127.433870,부사동 129-5,0
ST0048,대전남부여성가족원(103),대전남부여성가족원(103),대전남부여성가족원(103),36.302280,127.459788,대성동 133,0
ST0049,그린브라우니 가오점,그린브라우니 가오점,그린브라우니 가오점,36.307578,127.454993,가오동 587,1
ST0050,선화참좋은아파트(유안타증권)(142),선화참좋은아파트(유안타증권)(142),선화참좋은아파트(유안타증권)(142),36.331735,127.422352,선화동 83-1,4
ST0051,목동 한사랑아파트 109동(247),목동 한사랑아파트 109동(247),목동 한사랑아파트 109동(247),36.333186,127.412241,목동 111-12,1
ST0052,신흥마을 102동(191),신흥마을 102동(191),신흥마을 102동(191),36.321214,127.444711,대전광역시 동구 신흥동 229,1
ST0053,판암역 4번출구,판암역 4번출구,판암역 4번출구,36.317423,127.459736,대전광역시 동구 판암동 297-24,0
ST0054,대전대 후문(206),대전대 후문(206),대전대 후문(206),36.335168,127.456467,용운동 631,0
ST0055,대동역 4번출구(153),대동역 4번출구(153),대동역 4번출구(153),36.329639,127.442332,대동 160-1,0
ST0056,이스트시티(103동) 화병원 건너편,이스트시티(103동),이스트시티(103동),36.328064,127.439434,대동 539,0
ST0058,천동 위드힐아파트 상가,천동 위드힐아파트 상가,천동 위드힐아파트 상가,36.316432,127.443883,천동 540,2
ST0059,천동 휴먼시아 입구(201동),천동 휴먼시아 입구(201동),천동 휴먼시아 입구(201동),36.316444,127.447992,천동 528,2
ST0060,효동 현대아파트 건너편(103동),효동 현대아파트 건너편(103동),효동 현대아파트 건너편(103동),36.318477,127.442604,효동 147-24,0
ST0062,홍도동 새마을금고 본점 건너편,홍도동 새마을금고 본점 건너편,홍도동 새마을금고 본점 건너편,36.346767,127.425019,홍도동 51-7,0
ST0063,홍도동 새마을금고 홍도지점,홍도동 새마을금고 홍도지점,홍도동 새마을금고 홍도지점,36.346455,127.430473,홍도동 13-9,0
ST0064,삼성동 한밭자이 정류장(104동),삼성동 한밭자이 정류장(104동),삼성동 한밭자이 정류장(104동),36.341048,127.425233,삼성동 479,0
ST0065,대전역(대한통운 건너편)(152),대전역(대한통운 건너편)(152),대전역(대한통운 건너편)(152),36.332329,127.431977,정동 27-9,8
ST0066,삼성네거리(KT&G 동대전지사)(169),삼성네거리(KT&G 동대전지사)(169),삼성네거리(KT&G 동대전지사)(169),36.336373,127.430173,삼성동 112-1,3
ST0067,솔브릿지 국제대학(243),솔브릿지 국제대학(243),솔브릿지 국제대학(243),36.339134,127.433092,삼성동 150-27,1
ST0068,가양비래공원네거리(명석고등학교),가양비래공원네거리(명석고등학교),가양비래공원네거리(명석고등학교),36.353363,127.454036,비래동 47-1,0
ST0069,대전복합버스터미널(118),대전복합버스터미널(118),대전복합버스터미널(118),36.348687,127.434839,용전동 143-46,1
ST0071,용전동 천주교회(119),용전동 천주교회(119),용전동 천주교회(119),36.349346,127.432342,용전동 144-1,1
ST0072,한국통신 용전지점(120),한국통신 용전지점(120),한국통신 용전지점(120),36.352852,127.432283,용전동 167-1,1
ST0073,한전 대전세종충남지역본부 건너편(115),한전 대전세종충남지역본부 건너편(115),한전 대전세종충남지역본부 건너편(115),36.357341,127.434212,용전동 45-1,0
ST0074,롯데하이마트 용전점(116),롯데하이마트 용전점(116),롯데하이마트 용전점(116),36.355292,127.436636,용전동 51-17,0
ST0075,홈플러스 용전점,홈플러스 용전점,홈플러스 용전점,36.354062,127.437939,용전동 65-1,0
ST0076,용전네거리 몽벨,용전네거리 몽벨,용전네거리 몽벨,36.358518,127.432426,용전동 25-7,0
ST0077,동대전새마을금고 용전지점,동대전새마을금고 용전지점,동대전새마을금고 용전지점,36.353727,127.432766,용전동 127-35,0
ST0078,솔랑마을 아파트 상가,솔랑마을 아파트 상가,솔랑마을 아파트 상가,36.342778,127.423590,삼성동 369-1,0
ST0079,오정동 한남육교 아래,오정동 한남육교 아래,오정동 한남육교 아래,36.350763,127.419203,오정동 454-6,0
ST0080,한남대학교 정문,한남대학교 정문,한남대학교 정문,36.351508,127.421384,오정동 172-5,1
ST0081,한남대학교 사회과학대학,한남대학교 사회과학대학,한남대학교 사회과학대학,36.351517,127.422724,오정동 133,0
ST0082,대전역 동광장 휠타이어,대전역 동광장 휠타이어,대전역 동광장 휠타이어,36.333743,127.439426,소제동 301-18,0
ST0083,대동역 1번출구,대동역 1번출구,대동역 1번출구,36.329150,127.442927,대동 146-1,0
ST0084,신흥역 3번출구,신흥역 3번출구,신흥역 3번출구,36.320110,127.448328,판암동 687-39,0
ST0086,덕명동 유성숲오투그란데 3차(501동),덕명동 유성숲오투그란데 3차(501동),덕명동 유성숲오투그란데 3차(501동),36.346087,127.301116,덕명동 614,0
ST0087,계산동 오투그란데리빙포레(301동),계산동 오투그란데리빙포레(301동),계산동 오투그란데리빙포레(301동),36.343282,127.303598,계산동 722,0
ST0088,계산동 오투그란데미학(212동),계산동 오투그란데미학(212동),계산동 오투그란데미학(212동),36.343094,127.303332,계산동 721,0
ST0089,한밭대학교 학생동아리관,한밭대학교 학생동아리관,한밭대학교 학생동아리관,36.354468,127.301220,덕명동 16-1,0
ST0090,덕명동 하우스토리 정류장,덕명동 하우스토리 정류장,덕명동 하우스토리 정류장,36.358214,127.303990,덕명동 528,0
ST0091,둔산동 목련아파트 정류장(301동),둔산동 목련아파트 정류장(301동),둔산동 목련아파트 정류장(301동),36.349129,127.392771,둔산동 1510,0
ST0092,한가람아파트 정류장(9동),한가람아파트 정류장(9동),한가람아파트 정류장(9동),36.348879,127.391961,탄방동 834,0
ST0093,갈마역 4번출구,갈마역 4번출구,갈마역 4번출구,36.357967,127.372948,월평동 301,0
ST0094,갈마역 2번출구,갈마역 2번출구,갈마역 2번출구,36.357393,127.372060,갈마동 820,0
ST0095,갈마역 1번출구,갈마역 1번출구,갈마역 1번출구,36.357284,127.372839,갈마동 820,0
ST0096,월평역 1번출구,월평역 1번출구,월평역 1번출구,36.357998,127.364775,월평동 541,0
ST0097,월평역 2번출구,월평역 2번출구,월평역 2번출구,36.358149,127.363708,월평동 510,1
ST0098,진달래아파트 정류장(107동),진달래아파트 정류장(107동),진달래아파트 정류장(107동),36.358172,127.366554,월평동 312-1,0
ST0099,파랑새아파트 동측입구,파랑새아파트 동측입구,파랑새아파트 동측입구,36.356859,127.376464,둔산동 956,1
ST0100,대전교통공사,대전교통공사,대전교통공사,36.348928,127.353338,월평동 160-20,2
ST0101,대전일보(41),대전일보(41),대전일보(41),36.353493,127.360587,월평동 29-3,2
ST0102,갈마네거리(42),갈마네거리(42),갈마네거리(42),36.353087,127.368377,갈마동 293-5,0
ST0103,월평타운(40),월평타운(40),월평타운(40),36.352915,127.356225,월평동 1298,1
ST0104,갈마1동 행정복지센터,갈마1동 행정복지센터,갈마1동 행정복지센터,36.350749,127.367998,갈마동 316-3,0
ST0105,갈마동 갤러리휴리움(101동),갈마동 갤러리휴리움(101동),갈마동 갤러리휴리움(101동),36.350976,127.368328,갈마동 1496,0
ST0106,갈마아파트 한마음동산(222),갈마아파트 한마음동산(222),갈마아파트 한마음동산(222),36.344292,127.368321,갈마동 392-6,0
ST0107,중앙시장 공영주차장,중앙시장 공영주차장,중앙시장 공영주차장,36.327387,127.433162,원동 85-1,0
ST0108,석봉동 서희스타힐스아파트 상가,석봉동 서희스타힐스아파트 상가,석봉동 서희스타힐스아파트 상가,36.453755,127.424034,석봉동 787,0
ST0109,석봉동 봉주르카운티(A동),석봉동 봉주르카운티(A동),석봉동 봉주르카운티(A동),36.447729,127.421224,석봉동 310-1,0
ST0110,덕암동 금호아파트,덕암동 금호아파트,덕암동 금호아파트,36.443567,127.426774,덕암동 13-6,0
ST0111,덕암동 새뜸어린이공원,덕암동 새뜸어린이공원,덕암동 새뜸어린이공원,36.443673,127.421251,덕암동 22-5,1
ST0112,덕암동 신탄주택,덕암동 신탄주택,덕암동 신탄주택,36.442998,127.427668,덕암동 14-1,0
ST0113,신탄진동 이엘치과병원,신탄진동 이엘치과병원,신탄진동 이엘치과병원,36.447218,127.429807,신탄진동 175-1,1
ST0114,동일스위트 1단지(104동),동일스위트 1단지(104동),동일스위트 1단지(104동),36.453570,127.430378,신탄진동 100-1,0
ST0115,동일스위트 1단지(103동),동일스위트 1단지(103동),동일스위트 1단지(103동),36.452770,127.430576,신탄진동 100-1,0
ST0116,탄방동 도산서원(용문네거리 방면) 정류장,탄방동 도산서원(용문네거리 방면) 정류장,탄방동 도산서원(용문네거리 방면) 정류장,36.343547,127.399822,탄방동 1483-11,1
ST0117,탄방동 e편한세상 정류장(용문네거리 방면),탄방동 e편한세상 정류장(용문네거리 방면),탄방동 e편한세상 정류장(용문네거리 방면),36.341426,127.397086,탄방동 70-5,0
ST0118,탄방동 e편한세상(109동),탄방동 e편한세상(109동),탄방동 e편한세상(109동),36.341160,127.394354,탄방동 1486,0
ST0119,탄방동 e편한세상(102동),탄방동 e편한세상(102동),탄방동 e편한세상(102동),36.342649,127.392663,탄방동 1486,0
ST0120,오류동 주류공동판매장 집배송센타,오류동 주류공동판매장 집배송센타,오류동 주류공동판매장 집배송센타,36.330252,127.401553,오류동 190-3,1
ST0122,용문동 리베라아이누리 1단지(101동),용문동 리베라아이누리 1단지(101동),용문동 리베라아이누리 1단지(101동),36.335689,127.396120,용문동 255-7,0
ST0123,순복음교회(수침교)(111),순복음교회(수침교)(111),순복음교회(수침교)(111),36.335779,127.396610,용문동 249-11,0
ST0124,용문역 3번출구(110),용문역 3번출구(110),용문역 3번출구(110),36.337631,127.392142,용문동 594-10,0
ST0125,가장동 래미안 1단지 건너편(115동),가장동 래미안 1단지 건너편(115동),가장동 래미안 1단지 건너편(115동),36.332127,127.385649,가장동 45-9,0
ST0126,롯데백화점 허리사랑병원,롯데백화점 허리사랑병원,롯데백화점 허리사랑병원,36.339836,127.391096,괴정동 423-5,0
ST0127,롯데백화점 건너편 골드뱅크,롯데백화점 건너편 골드뱅크,롯데백화점 건너편 골드뱅크,36.341391,127.389783,탄방동 91-8,1
ST0128,서부농협본점(109),서부농협본점(109),서부농협본점(109),36.342308,127.387883,탄방동 681,1
ST0129,탄방지하차도(53),탄방지하차도(53),탄방지하차도(53),36.343318,127.383435,탄방동 641,1
ST0130,대전대학교 대전한방병원 정류장,대전대학교 대전한방병원 정류장,대전대학교 대전한방병원 정류장,36.345996,127.379133,둔산동 1136,0
ST0131,경성큰마을아파트(46),경성큰마을아파트(46),경성큰마을아파트(46),36.347661,127.377232,갈마동 1436,1
ST0132,향촌아파트(101동),향촌아파트(101동),향촌아파트(101동),36.352270,127.376113,둔산동 970,0
ST0133,계룡로 대전일보 건너편(갈마동방향),계룡로 대전일보 건너편(갈마동방향),계룡로 대전일보 건너편(갈마동방향),36.354520,127.365583,월평동 1548,1
ST0134,월평동 한국마사회 빌딩,월평동 한국마사회 빌딩,월평동 한국마사회 빌딩,36.356452,127.363784,월평동 519,0
ST0135,대전과학기술대 정문 건너편,대전과학기술대 정문 건너편,대전과학기술대 정문 건너편,36.304837,127.374705,복수동 275-31,0
ST0136,대전과학기술대 정문,대전과학기술대 정문,대전과학기술대 정문,36.304233,127.375310,복수동 333,0
ST0137,용산동 미래남교(현대아울렛 방면),용산동 미래남교(현대아울렛 방면),용산동 미래남교(현대아울렛 방면),36.422576,127.396141,용산동 609,0
ST0138,관평동 테크노타워,관평동 테크노타워,관평동 테크노타워,36.424989,127.393498,관평동 962,1
ST0139,유성구청소년수련관,유성구청소년수련관,유성구청소년수련관,36.380623,127.323343,죽동 601-1,0
ST0140,침신대네거리(롯데마트),침신대네거리(롯데마트),침신대네거리(롯데마트),36.384798,127.320819,하기동 519,0
ST0141,문평동 3.4공단 새일근린공원,문평동 3.4공단 새일근린공원,문평동 3.4공단 새일근린공원,36.446351,127.403352,문평동 78-5,0
ST0142,문평동 3.4공단 문평근린공원,문평동 3.4공단 문평근린공원,문평동 3.4공단 문평근린공원,36.443165,127.398440,문평동 42-4,1
ST0143,목상동 상록수아파트 정류장(101동),목상동 상록수아파트 정류장(101동),목상동 상록수아파트 정류장(101동),36.449166,127.412828,목상동 185-1,0
ST0144,구)대덕경찰서(문평동)(123),구)대덕경찰서(문평동)(123),구)대덕경찰서(문평동)(123),36.446420,127.406535,문평동 83-2,0
ST0145,대덕산업단지 BRT정류장(233),대덕산업단지 BRT정류장(233),대덕산업단지 BRT정류장(233),36.438440,127.395090,신일동 660-3,0
ST0146,신일동 삼양패키징 대전2공장 정류장,신일동 삼양패키징 대전2공장 정류장,신일동 삼양패키징 대전2공장 정류장,36.444337,127.404176,신일동 1685-3,0
ST0147,송강체육관(162),송강체육관(162),송강체육관(162),36.431706,127.387383,송강동 200-2,0
ST0148,송강근린공원 청솔한양아파트 206동 건너편,송강근린공원 청솔한양아파트 206동 건너편,송강근린공원 청솔한양아파트 206동 건너편,36.435157,127.383983,송강동 9,0
ST0149,롯데마트(관평점)(164),롯데마트(관평점)(164),롯데마트(관평점)(164),36.428038,127.386658,관평동 887,0
ST0150,롯데마트대덕점(관평중학교 방면) 정류장,롯데마트대덕점(관평중학교 방면) 정류장,롯데마트대덕점(관평중학교 방면) 정류장,36.426897,127.389510,관평동 807,0
ST0151,관평동 티플라자,관평동 티플라자,관평동 티플라자,36.425805,127.389969,대전광역시 유성구 관평동 930,0
ST0152,초록마을아파트 3단지(217),초록마을아파트 3단지(217),초록마을아파트 3단지(217),36.300386,127.378899,대전광역시 서구 복수동 613,1
ST0153,삼성동 한밭빌라,삼성동 한밭빌라,삼성동 한밭빌라,36.341626,127.414795,삼성동 343-22,0
ST0154,중촌동 금호아파트(8동),중촌동 금호아파트(8동),중촌동 금호아파트(8동),36.340306,127.406599,중촌동 10-2,0
ST0155,외삼네거리 603동(214),외삼네거리 603동(214),외삼네거리 603동(214),36.395288,127.309988,반석동 613,0
ST0156,반석마을 8단지(804동),반석마을 8단지(804동),반석마을 8단지(804동),36.394052,127.311059,반석동 623,1
ST0157,반석마을 8단지 정류장(805동),반석마을 8단지 정류장(805동),반석마을 8단지 정류장(805동),36.395188,127.312011,반석동 623,0
ST0158,반석역 4번출구,반석역 4번출구,반석역 4번출구,36.392696,127.313828,대전광역시 유성구 반석동 636,0
ST0159,반석역 3번출구,반석역 3번출구,반석역 3번출구,36.392270,127.313818,반석동 636,0
ST0160,반석역 1번출구,반석역 1번출구,반석역 1번출구,36.391581,127.314564,반석동 640-3,0
ST0161,반석역 1번출구(179),반석역 1번출구(179),반석역 1번출구(179),36.391285,127.314854,반석동 694,0
ST0162,반석역 6번출구,반석역 6번출구,반석역 6번출구,36.392286,127.314927,반석동 61-22,0
ST0163,반석역 5번출구,반석역 5번출구,반석역 5번출구,36.392494,127.314722,반석동 61-3,0
ST0164,반석마을 5단지(504동),반석마을 5단지(504동),반석마을 5단지(504동),36.390051,127.309719,반석동 622,0
ST0165,노은3지구 영무예다음(102동)(250),노은3지구 영무예다음(102동)(250),노은3지구 영무예다음(102동)(250),36.374482,127.305412,지족동 1052,0
ST0166,노은3지구 트리풀시티포레(105동)(228),노은3지구 트리풀시티포레(105동)(228),노은3지구 트리풀시티포레(105동)(228),36.381056,127.305833,지족동 1043,0
ST0167,노은새미래숲 2단지(201동),노은새미래숲 2단지(201동),노은새미래숲 2단지(201동),36.381316,127.302470,지족동 1042,0
ST0168,노은3동 행정복지센터(201),노은3동 행정복지센터(201),노은3동 행정복지센터(201),36.386728,127.308320,지족동 1024-2,0
ST0169,노은해랑숲마을 6단지(607동),노은해랑숲마을 6단지(607동),노은해랑숲마을 6단지(607동),36.385028,127.307980,지족동 1031,0
ST0170,노은해랑숲마을 5단지(506동) 건너편,노은해랑숲마을 5단지(506동) 건너편,노은해랑숲마을 5단지(506동) 건너편,36.386860,127.305524,지족동 1058,0
ST0171,송림마을 1단지 건너편(107동),송림마을 1단지 건너편(107동),송림마을 1단지 건너편(107동),36.389227,127.316396,반석동 701,0
ST0172,지족동 인앤인아파트(101동),지족동 인앤인아파트(101동),지족동 인앤인아파트(101동),36.385442,127.318512,지족동 834,1
ST0173,지족역 1번출구,지족역 1번출구,지족역 1번출구,36.384041,127.319149,지족동 836-6,0
ST0174,지족역 2번출구,지족역 2번출구,지족역 2번출구,36.383603,127.319711,대전광역시 유성구 지족동 933,0
ST0175,지족동 인앤인아파트(103동),지족동 인앤인아파트(103동),지족동 인앤인아파트(103동),36.384873,127.319635,지족동 836-5,0
ST0176,송림마을 2단지(202동),송림마을 2단지(202동),송림마을 2단지(202동),36.387756,127.319703,하기동 516,0
ST0177,송림마을 1단지(101동),송림마을 1단지(101동),송림마을 1단지(101동),36.388078,127.319753,하기동 512,0
ST0178,송림마을 2단지 입구,송림마을 2단지 입구,송림마을 2단지 입구,36.387875,127.321377,하기동 516,0
ST0179,한국침례신학대학교 입구,한국침례신학대학교 입구,한국침례신학대학교 입구,36.386922,127.324541,하기동 534-3,0
ST0181,송림마을 5단지(502동)(229),송림마을 5단지(502동)(229),송림마을 5단지(502동)(229),36.390972,127.329523,하기동 545,1
ST0182,신성동 KT_G 건너편(161),신성동 KT_G 건너편(161),신성동 KT_G 건너편(161),36.384780,127.348631,신성동 153,0
ST0183,한화솔루션중앙연구소 입구,한화솔루션중앙연구소 입구,한화솔루션중앙연구소 입구,36.384830,127.351862,신성동 6,0
ST0184,신성동 대림두레(101동),신성동 대림두레(101동),신성동 대림두레(101동),36.385107,127.350765,신성동 152-1,0
ST0185,연구단지운동장 건너편(160),연구단지운동장 건너편(160),연구단지운동장 건너편(160),36.385517,127.353701,신성동 118-41,1
ST0186,한국에너지기술연구원 입구,한국에너지기술연구원 입구,한국에너지기술연구원 입구,36.384857,127.359816,장동 71-2,2
ST0187,천문대 입구(258),천문대 입구(258),천문대 입구(258),36.382768,127.354999,신성동 7-13,2
ST0188,한국생명공학연구원 입구,한국생명공학연구원 입구,한국생명공학연구원 입구,36.377783,127.356450,어은동 52,5
ST0189,카이스트 후문(한국원자력안전기술원)(25),카이스트 후문(한국원자력안전기술원)(25),카이스트 후문(한국원자력안전기술원)(25),36.374198,127.367134,구성동 19,6
ST0190,화폐박물관(24),화폐박물관(24),화폐박물관(24),36.376836,127.371026,가정동 35,3
ST0191,유성구청(31),유성구청(31),유성구청(31),36.361649,127.357305,어은동 59-12,1
ST0192,궁동 다솔아파트 입구,궁동 다솔아파트 입구,궁동 다솔아파트 입구,36.361324,127.347890,궁동 418-2,0
ST0193,온천교(충남대학교 방면),온천교(충남대학교 방면),온천교(충남대학교 방면),36.360895,127.344486,궁동 482-6,3
ST0194,봉명동 현대리조텔,봉명동 현대리조텔,봉명동 현대리조텔,36.356127,127.342022,봉명동 535-7,0
ST0195,홍인 오피스텔,홍인 오피스텔,홍인 오피스텔,36.356149,127.342640,봉명동 536-9,1
ST0196,유성온천역 1번출구,유성온천역 1번출구,유성온천역 1번출구,36.353291,127.342098,봉명동 1016-1,0
ST0197,노브랜드 유성온천점,노브랜드 유성온천점,노브랜드 유성온천점,36.352032,127.346343,봉명동 1017-3,1
ST0198,봉명동 노블레스3,봉명동 노블레스3,봉명동 노블레스3,36.358541,127.349748,봉명동 640-8,0
ST0199,봉명동 하이랜드 1차,봉명동 하이랜드 1차,봉명동 하이랜드 1차,36.358877,127.347443,봉명동 640-2,0
ST0200,봉명동 사이언스타운,봉명동 사이언스타운,봉명동 사이언스타운,36.354888,127.344630,봉명동 549-1,0
ST0201,봉명동 호텔인터시티,봉명동 호텔인터시티,봉명동 호텔인터시티,36.354465,127.347672,봉명동 545-5,2
ST0202,도안 2단지 호반베르디움(201동)(145),도안 2단지 호반베르디움(201동)(145),도안 2단지 호반베르디움(201동)(145),36.348885,127.347667,봉명동 1021,0
ST0203,도안 2단지 호반베르디움(211동),도안 2단지 호반베르디움(211동),도안 2단지 호반베르디움(211동),36.351459,127.346318,봉명동 1017-8,0
ST0204,도안 1단지 휴먼시아(101동),도안 1단지 휴먼시아(101동),도안 1단지 휴먼시아(101동),36.351894,127.343572,봉명동 1025-1,0
ST0205,도안 1단지 휴먼시아 정류장(109동),도안 1단지 휴먼시아 버스정류장(109동),도안 1단지 휴먼시아 버스정류장(109동),36.348803,127.342177,봉명동 1024,0
